profile_id,country_name,country_code,Q45,Q46,Q57,Q184,Q218,Q254
1299,CAN,20,1.00,1.00,2.00,8.00,2.00,2.00
1300,CAN,20,1.00,2.00,2.00,1.00,2.00,2.00
1301,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
1302,CAN,20,3.00,2.00,2.00,10.00,1.00,1.00
1303,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
1304,CAN,20,2.00,2.00,1.00,8.00,2.00,2.00
1305,CAN,20,3.00,2.00,2.00,1.00,2.00,2.00
1306,CAN,20,2.00,2.00,2.00,10.00,1.00,3.00
1307,CAN,20,2.00,2.00,2.00,6.00,1.00,2.00
1308,CAN,20,3.00,2.00,2.00,5.00,2.00,1.00
1309,CAN,20,1.00,2.00,2.00,5.00,3.00,2.00
1310,CAN,20,3.00,2.00,1.00,8.00,2.00,2.00
1311,CAN,20,1.00,2.00,1.00,2.00,2.00,1.00
1312,CAN,20,2.00,2.00,2.00,7.00,2.00,1.00
1313,CAN,20,2.00,1.00,1.00,9.00,1.00,1.00
1314,CAN,20,1.00,2.00,2.00,1.00,1.00,1.00
1315,CAN,20,2.00,3.00,2.00,7.00,3.00,1.00
1316,CAN,20,2.00,2.00,2.00,10.00,3.00,2.00
1317,CAN,20,1.00,1.00,1.00,9.00,1.00,1.00
1318,CAN,20,1.00,2.00,2.00,2.00,1.00,2.00
1319,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1320,CAN,20,1.00,2.00,2.00,9.00,1.00,1.00
1321,CAN,20,2.00,2.00,2.00,1.00,3.00,4.00
1322,CAN,20,1.00,1.00,1.00,9.00,2.00,2.00
1323,CAN,20,2.00,2.00,2.00,6.00,2.00,1.00
1324,CAN,20,1.00,1.00,1.00,5.00,1.00,2.00
1325,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
1326,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
1327,CAN,20,2.00,3.00,2.00,10.00,1.00,1.00
1328,CAN,20,2.00,2.00,1.00,7.00,1.00,1.00
1329,CAN,20,2.00,1.00,1.00,10.00,1.00,1.00
1330,CAN,20,1.00,2.00,1.00,9.00,1.00,1.00
1331,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
1332,CAN,20,1.00,2.00,1.00,8.00,2.00,2.00
1333,CAN,20,2.00,2.00,2.00,6.00,3.00,1.00
1334,CAN,20,1.00,1.00,1.00,7.00,1.00,1.00
1335,CAN,20,1.00,2.00,1.00,2.00,3.00,1.00
1336,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
1337,CAN,20,2.00,2.00,1.00,6.00,1.00,2.00
1338,CAN,20,1.00,2.00,1.00,7.00,1.00,1.00
1339,CAN,20,2.00,2.00,1.00,2.00,1.00,1.00
1340,CAN,20,1.00,2.00,1.00,7.00,2.00,2.00
1341,CAN,20,3.00,2.00,1.00,8.00,1.00,2.00
1342,CAN,20,3.00,2.00,2.00,8.00,1.00,2.00
1343,CAN,20,1.00,2.00,1.00,6.00,1.00,2.00
1344,CAN,20,3.00,1.00,1.00,10.00,1.00,1.00
1345,CAN,20,3.00,3.00,2.00,5.00,1.00,5.00
1346,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
1347,CAN,20,2.00,2.00,1.00,7.00,1.00,1.00
1348,CAN,20,3.00,1.00,2.00,9.00,1.00,1.00
1349,CAN,20,3.00,3.00,2.00,4.00,1.00,3.00
1350,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1351,CAN,20,3.00,2.00,1.00,7.00,2.00,1.00
1352,CAN,20,1.00,2.00,2.00,5.00,1.00,2.00
1353,CAN,20,1.00,1.00,2.00,10.00,1.00,2.00
1354,CAN,20,1.00,2.00,1.00,6.00,2.00,4.00
1355,CAN,20,1.00,2.00,1.00,10.00,2.00,5.00
1356,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1357,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1358,CAN,20,2.00,1.00,1.00,7.00,1.00,1.00
1359,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
1360,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
1361,CAN,20,3.00,3.00,2.00,5.00,1.00,2.00
1362,CAN,20,1.00,1.00,2.00,3.00,2.00,1.00
1363,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
1364,CAN,20,1.00,2.00,2.00,5.00,1.00,2.00
1365,CAN,20,1.00,2.00,2.00,9.00,1.00,1.00
1366,CAN,20,2.00,3.00,2.00,9.00,1.00,3.00
1367,CAN,20,2.00,3.00,1.00,10.00,1.00,2.00
1368,CAN,20,1.00,1.00,1.00,1.00,1.00,2.00
1369,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
1370,CAN,20,2.00,3.00,2.00,4.00,1.00,2.00
1371,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
1372,CAN,20,1.00,2.00,1.00,9.00,1.00,2.00
1373,CAN,20,2.00,1.00,1.00,10.00,1.00,1.00
1374,CAN,20,1.00,2.00,1.00,8.00,2.00,1.00
1375,CAN,20,1.00,2.00,1.00,5.00,3.00,1.00
1376,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
1377,CAN,20,2.00,2.00,1.00,7.00,1.00,2.00
1378,CAN,20,2.00,1.00,1.00,10.00,1.00,4.00
1379,CAN,20,2.00,1.00,2.00,10.00,2.00,3.00
1380,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
1381,CAN,20,1.00,1.00,1.00,7.00,1.00,1.00
1382,CAN,20,2.00,2.00,2.00,9.00,1.00,1.00
1383,CAN,20,2.00,2.00,2.00,5.00,2.00,2.00
1384,CAN,20,2.00,2.00,2.00,5.00,3.00,2.00
1385,CAN,20,2.00,2.00,1.00,5.00,1.00,2.00
1386,CAN,20,2.00,2.00,2.00,5.00,2.00,2.00
1387,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
1388,CAN,20,1.00,2.00,1.00,9.00,1.00,1.00
1389,CAN,20,1.00,2.00,2.00,5.00,2.00,3.00
1390,CAN,20,1.00,2.00,2.00,1.00,1.00,2.00
1391,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1392,CAN,20,3.00,2.00,1.00,10.00,1.00,1.00
1393,CAN,20,2.00,2.00,2.00,7.00,1.00,2.00
1394,CAN,20,1.00,2.00,2.00,7.00,2.00,1.00
1395,CAN,20,1.00,3.00,2.00,1.00,1.00,1.00
1396,CAN,20,2.00,2.00,2.00,5.00,1.00,1.00
1397,CAN,20,1.00,2.00,2.00,5.00,1.00,2.00
1398,CAN,20,1.00,2.00,1.00,7.00,1.00,1.00
1399,CAN,20,1.00,1.00,2.00,10.00,1.00,1.00
1400,CAN,20,3.00,2.00,2.00,8.00,1.00,1.00
1401,CAN,20,1.00,1.00,2.00,7.00,1.00,1.00
1402,CAN,20,2.00,2.00,1.00,8.00,1.00,3.00
1403,CAN,20,2.00,3.00,2.00,10.00,1.00,1.00
1404,CAN,20,2.00,1.00,1.00,1.00,2.00,1.00
1405,CAN,20,2.00,2.00,2.00,5.00,1.00,2.00
1406,CAN,20,2.00,1.00,1.00,8.00,2.00,1.00
1407,CAN,20,3.00,2.00,1.00,2.00,1.00,4.00
1408,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
1409,CAN,20,1.00,1.00,2.00,10.00,2.00,1.00
1410,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
1411,CAN,20,1.00,3.00,2.00,10.00,1.00,1.00
1412,CAN,20,1.00,3.00,2.00,8.00,1.00,2.00
1413,CAN,20,2.00,1.00,1.00,6.00,1.00,1.00
1414,CAN,20,1.00,2.00,2.00,10.00,1.00,2.00
1415,CAN,20,1.00,2.00,1.00,7.00,2.00,1.00
1416,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
1417,CAN,20,2.00,2.00,1.00,7.00,2.00,2.00
1418,CAN,20,1.00,1.00,1.00,8.00,3.00,2.00
1419,CAN,20,1.00,2.00,2.00,5.00,2.00,1.00
1420,CAN,20,1.00,2.00,2.00,7.00,3.00,2.00
1421,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1422,CAN,20,2.00,3.00,2.00,9.00,1.00,1.00
1423,CAN,20,3.00,2.00,1.00,7.00,1.00,1.00
1424,CAN,20,1.00,1.00,1.00,10.00,1.00,1.00
1425,CAN,20,1.00,2.00,1.00,5.00,1.00,1.00
1426,CAN,20,3.00,1.00,1.00,8.00,1.00,1.00
1427,CAN,20,2.00,2.00,2.00,5.00,1.00,3.00
1428,CAN,20,2.00,2.00,2.00,5.00,2.00,1.00
1429,CAN,20,2.00,1.00,1.00,9.00,3.00,2.00
1430,CAN,20,2.00,2.00,1.00,1.00,2.00,1.00
1431,CAN,20,1.00,1.00,1.00,7.00,1.00,1.00
1432,CAN,20,3.00,2.00,1.00,6.00,2.00,3.00
1433,CAN,20,1.00,1.00,2.00,8.00,2.00,1.00
1434,CAN,20,2.00,1.00,2.00,5.00,1.00,2.00
1435,CAN,20,1.00,2.00,1.00,8.00,2.00,1.00
1436,CAN,20,1.00,2.00,1.00,3.00,1.00,2.00
1437,CAN,20,1.00,2.00,2.00,1.00,3.00,3.00
1438,CAN,20,1.00,3.00,2.00,1.00,2.00,1.00
1439,CAN,20,2.00,1.00,1.00,7.00,1.00,2.00
1440,CAN,20,3.00,2.00,2.00,10.00,1.00,1.00
1441,CAN,20,2.00,1.00,2.00,8.00,3.00,2.00
1442,CAN,20,1.00,2.00,2.00,5.00,1.00,1.00
1443,CAN,20,2.00,3.00,2.00,8.00,3.00,2.00
1444,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1445,CAN,20,1.00,2.00,2.00,7.00,2.00,1.00
1446,CAN,20,3.00,2.00,2.00,5.00,2.00,1.00
1447,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
1448,CAN,20,1.00,2.00,1.00,9.00,1.00,4.00
1449,CAN,20,2.00,2.00,2.00,6.00,1.00,2.00
1450,CAN,20,2.00,2.00,1.00,9.00,1.00,1.00
1451,CAN,20,3.00,3.00,2.00,4.00,1.00,4.00
1452,CAN,20,2.00,3.00,2.00,4.00,2.00,3.00
1453,CAN,20,3.00,2.00,2.00,10.00,2.00,2.00
1454,CAN,20,1.00,2.00,2.00,6.00,2.00,2.00
1455,CAN,20,2.00,2.00,2.00,4.00,1.00,2.00
1456,CAN,20,3.00,1.00,2.00,1.00,1.00,2.00
1457,CAN,20,1.00,1.00,1.00,1.00,1.00,1.00
1458,CAN,20,2.00,1.00,2.00,1.00,2.00,1.00
1459,CAN,20,3.00,2.00,1.00,9.00,1.00,2.00
1460,CAN,20,2.00,2.00,1.00,10.00,1.00,5.00
1461,CAN,20,2.00,2.00,1.00,7.00,2.00,1.00
1462,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1463,CAN,20,2.00,2.00,1.00,8.00,1.00,5.00
1464,CAN,20,2.00,4.00,2.00,4.00,2.00,2.00
1465,CAN,20,3.00,2.00,1.00,10.00,2.00,3.00
1466,CAN,20,1.00,3.00,2.00,1.00,2.00,1.00
1467,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
1468,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1469,CAN,20,3.00,2.00,2.00,1.00,1.00,3.00
1470,CAN,20,1.00,1.00,1.00,9.00,2.00,2.00
1471,CAN,20,2.00,2.00,1.00,5.00,1.00,2.00
1472,CAN,20,1.00,1.00,2.00,7.00,1.00,1.00
1473,CAN,20,2.00,2.00,2.00,1.00,1.00,1.00
1474,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
1475,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
1476,CAN,20,1.00,2.00,2.00,10.00,1.00,2.00
1477,CAN,20,2.00,2.00,2.00,8.00,1.00,1.00
1478,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1479,CAN,20,1.00,1.00,2.00,10.00,2.00,2.00
1480,CAN,20,2.00,1.00,2.00,8.00,1.00,2.00
1481,CAN,20,2.00,1.00,2.00,7.00,1.00,2.00
1482,CAN,20,1.00,1.00,2.00,5.00,2.00,1.00
1483,CAN,20,2.00,1.00,2.00,10.00,1.00,2.00
1484,CAN,20,1.00,3.00,1.00,7.00,2.00,4.00
1485,CAN,20,2.00,2.00,2.00,9.00,1.00,2.00
1486,CAN,20,1.00,3.00,2.00,9.00,1.00,1.00
1487,CAN,20,1.00,2.00,2.00,10.00,2.00,2.00
1488,CAN,20,2.00,2.00,1.00,3.00,1.00,2.00
1489,CAN,20,1.00,2.00,1.00,10.00,3.00,1.00
1490,CAN,20,1.00,2.00,1.00,9.00,1.00,2.00
1491,CAN,20,2.00,2.00,2.00,10.00,1.00,3.00
1492,CAN,20,2.00,2.00,2.00,5.00,3.00,5.00
1493,CAN,20,1.00,2.00,1.00,2.00,2.00,2.00
1494,CAN,20,2.00,2.00,2.00,6.00,3.00,1.00
1495,CAN,20,2.00,1.00,2.00,10.00,2.00,1.00
1496,CAN,20,2.00,3.00,2.00,8.00,1.00,3.00
1497,CAN,20,1.00,2.00,2.00,10.00,1.00,2.00
1498,CAN,20,2.00,2.00,1.00,2.00,1.00,2.00
1499,CAN,20,2.00,2.00,2.00,8.00,2.00,2.00
1500,CAN,20,1.00,1.00,1.00,9.00,2.00,1.00
1501,CAN,20,1.00,1.00,1.00,10.00,3.00,1.00
1502,CAN,20,1.00,2.00,1.00,10.00,2.00,1.00
1503,CAN,20,2.00,2.00,1.00,3.00,2.00,2.00
1504,CAN,20,2.00,2.00,1.00,9.00,1.00,1.00
1505,CAN,20,2.00,3.00,2.00,10.00,1.00,1.00
1506,CAN,20,1.00,2.00,2.00,10.00,2.00,1.00
1507,CAN,20,2.00,1.00,2.00,5.00,1.00,2.00
1508,CAN,20,2.00,1.00,2.00,7.00,2.00,4.00
1509,CAN,20,2.00,2.00,2.00,6.00,2.00,2.00
1510,CAN,20,3.00,2.00,2.00,10.00,2.00,1.00
1511,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
1512,CAN,20,3.00,3.00,1.00,6.00,1.00,2.00
1513,CAN,20,1.00,1.00,1.00,9.00,2.00,1.00
1514,CAN,20,3.00,2.00,1.00,7.00,2.00,2.00
1515,CAN,20,2.00,2.00,1.00,3.00,2.00,1.00
1516,CAN,20,1.00,3.00,1.00,1.00,2.00,2.00
1517,CAN,20,1.00,1.00,1.00,6.00,1.00,1.00
1518,CAN,20,1.00,2.00,2.00,5.00,1.00,2.00
1519,CAN,20,1.00,1.00,2.00,10.00,1.00,2.00
1520,CAN,20,2.00,3.00,2.00,5.00,2.00,2.00
1521,CAN,20,1.00,2.00,1.00,7.00,2.00,3.00
1522,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1523,CAN,20,1.00,2.00,2.00,3.00,1.00,2.00
1524,CAN,20,1.00,2.00,2.00,10.00,3.00,2.00
1525,CAN,20,1.00,1.00,1.00,10.00,2.00,1.00
1526,CAN,20,1.00,2.00,2.00,5.00,1.00,2.00
1527,CAN,20,3.00,3.00,2.00,9.00,2.00,1.00
1528,CAN,20,2.00,2.00,1.00,9.00,1.00,2.00
1529,CAN,20,2.00,2.00,1.00,3.00,2.00,3.00
1530,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
1531,CAN,20,1.00,3.00,2.00,7.00,1.00,2.00
1532,CAN,20,2.00,2.00,1.00,8.00,3.00,1.00
1533,CAN,20,1.00,3.00,2.00,3.00,1.00,1.00
1534,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1535,CAN,20,2.00,2.00,1.00,6.00,2.00,1.00
1536,CAN,20,2.00,3.00,1.00,9.00,2.00,3.00
1537,CAN,20,3.00,1.00,1.00,10.00,3.00,1.00
1538,CAN,20,1.00,1.00,2.00,10.00,1.00,1.00
1539,CAN,20,2.00,2.00,2.00,1.00,1.00,1.00
1540,CAN,20,1.00,2.00,2.00,9.00,1.00,3.00
1541,CAN,20,2.00,2.00,1.00,10.00,1.00,4.00
1542,CAN,20,1.00,2.00,1.00,7.00,3.00,2.00
1543,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
1544,CAN,20,3.00,2.00,2.00,10.00,3.00,1.00
1545,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
1546,CAN,20,2.00,2.00,1.00,10.00,2.00,1.00
1547,CAN,20,3.00,2.00,1.00,10.00,1.00,1.00
1548,CAN,20,1.00,1.00,1.00,10.00,1.00,1.00
1549,CAN,20,3.00,2.00,2.00,10.00,3.00,4.00
1550,CAN,20,1.00,2.00,2.00,4.00,1.00,1.00
1551,CAN,20,1.00,4.00,1.00,8.00,3.00,2.00
1552,CAN,20,2.00,3.00,2.00,8.00,2.00,3.00
1553,CAN,20,1.00,1.00,1.00,5.00,1.00,1.00
1554,CAN,20,1.00,1.00,1.00,10.00,1.00,2.00
1555,CAN,20,1.00,2.00,1.00,7.00,1.00,2.00
1556,CAN,20,1.00,2.00,2.00,1.00,2.00,2.00
1557,CAN,20,2.00,3.00,2.00,9.00,1.00,1.00
1558,CAN,20,1.00,2.00,2.00,3.00,2.00,2.00
1559,CAN,20,1.00,2.00,2.00,4.00,1.00,3.00
1560,CAN,20,1.00,3.00,2.00,1.00,1.00,1.00
1561,CAN,20,2.00,2.00,2.00,8.00,1.00,1.00
1562,CAN,20,2.00,1.00,1.00,10.00,1.00,1.00
1563,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1564,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1565,CAN,20,1.00,2.00,1.00,8.00,3.00,1.00
1566,CAN,20,2.00,1.00,1.00,7.00,1.00,1.00
1567,CAN,20,1.00,2.00,2.00,5.00,2.00,1.00
1568,CAN,20,2.00,2.00,1.00,8.00,2.00,1.00
1569,CAN,20,1.00,2.00,2.00,1.00,3.00,1.00
1570,CAN,20,1.00,2.00,1.00,8.00,2.00,2.00
1571,CAN,20,3.00,1.00,2.00,1.00,1.00,2.00
1572,CAN,20,1.00,1.00,2.00,4.00,1.00,1.00
1573,CAN,20,2.00,2.00,2.00,8.00,3.00,1.00
1574,CAN,20,1.00,1.00,1.00,1.00,1.00,1.00
1575,CAN,20,2.00,2.00,2.00,1.00,3.00,2.00
1576,CAN,20,1.00,1.00,1.00,9.00,1.00,1.00
1577,CAN,20,1.00,2.00,1.00,7.00,1.00,2.00
1578,CAN,20,2.00,2.00,1.00,6.00,3.00,2.00
1579,CAN,20,2.00,2.00,1.00,6.00,1.00,2.00
1580,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1581,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
1582,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1583,CAN,20,2.00,2.00,1.00,7.00,1.00,3.00
1584,CAN,20,1.00,2.00,2.00,10.00,3.00,1.00
1585,CAN,20,2.00,2.00,2.00,3.00,2.00,2.00
1586,CAN,20,1.00,2.00,1.00,9.00,1.00,1.00
1587,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
1588,CAN,20,2.00,2.00,1.00,10.00,3.00,1.00
1589,CAN,20,3.00,3.00,2.00,5.00,1.00,4.00
1590,CAN,20,2.00,2.00,1.00,8.00,2.00,3.00
1591,CAN,20,3.00,2.00,2.00,8.00,1.00,3.00
1592,CAN,20,1.00,2.00,2.00,1.00,2.00,1.00
1593,CAN,20,1.00,2.00,2.00,7.00,3.00,2.00
1594,CAN,20,1.00,3.00,1.00,3.00,1.00,1.00
1595,CAN,20,1.00,3.00,1.00,3.00,2.00,1.00
1596,CAN,20,1.00,2.00,2.00,4.00,3.00,4.00
1597,CAN,20,3.00,3.00,2.00,8.00,1.00,2.00
1598,CAN,20,1.00,2.00,1.00,7.00,1.00,1.00
1599,CAN,20,3.00,2.00,2.00,5.00,1.00,2.00
1600,CAN,20,2.00,3.00,2.00,9.00,3.00,4.00
1601,CAN,20,2.00,1.00,1.00,8.00,2.00,1.00
1602,CAN,20,1.00,2.00,1.00,4.00,1.00,1.00
1603,CAN,20,2.00,2.00,1.00,9.00,3.00,2.00
1604,CAN,20,1.00,1.00,1.00,10.00,1.00,1.00
1605,CAN,20,1.00,2.00,1.00,9.00,2.00,1.00
1606,CAN,20,2.00,3.00,2.00,7.00,1.00,1.00
1607,CAN,20,1.00,2.00,1.00,10.00,2.00,2.00
1608,CAN,20,1.00,2.00,2.00,9.00,2.00,1.00
1609,CAN,20,2.00,3.00,2.00,6.00,1.00,3.00
1610,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
1611,CAN,20,3.00,2.00,1.00,5.00,1.00,2.00
1612,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1613,CAN,20,1.00,1.00,1.00,7.00,1.00,1.00
1614,CAN,20,3.00,1.00,1.00,6.00,1.00,1.00
1615,CAN,20,1.00,2.00,2.00,7.00,2.00,2.00
1616,CAN,20,2.00,2.00,1.00,4.00,1.00,1.00
1617,CAN,20,1.00,2.00,1.00,9.00,2.00,1.00
1618,CAN,20,2.00,2.00,2.00,7.00,3.00,2.00
1619,CAN,20,1.00,2.00,2.00,9.00,2.00,3.00
1620,CAN,20,1.00,1.00,1.00,6.00,3.00,2.00
1621,CAN,20,1.00,2.00,1.00,7.00,1.00,1.00
1622,CAN,20,1.00,2.00,1.00,8.00,2.00,2.00
1623,CAN,20,2.00,2.00,2.00,5.00,1.00,1.00
1624,CAN,20,2.00,2.00,1.00,7.00,1.00,2.00
1625,CAN,20,2.00,2.00,1.00,10.00,2.00,2.00
1626,CAN,20,2.00,3.00,1.00,5.00,2.00,1.00
1627,CAN,20,2.00,2.00,1.00,3.00,1.00,2.00
1628,CAN,20,1.00,3.00,1.00,5.00,1.00,2.00
1629,CAN,20,1.00,2.00,2.00,1.00,2.00,2.00
1630,CAN,20,2.00,2.00,2.00,10.00,2.00,1.00
1631,CAN,20,2.00,2.00,1.00,6.00,1.00,1.00
1632,CAN,20,1.00,1.00,1.00,5.00,1.00,1.00
1633,CAN,20,1.00,2.00,2.00,5.00,1.00,1.00
1634,CAN,20,1.00,1.00,2.00,9.00,1.00,2.00
1635,CAN,20,1.00,3.00,2.00,1.00,1.00,3.00
1636,CAN,20,1.00,3.00,1.00,9.00,1.00,2.00
1637,CAN,20,1.00,2.00,1.00,1.00,1.00,2.00
1638,CAN,20,3.00,3.00,2.00,9.00,1.00,3.00
1639,CAN,20,1.00,2.00,1.00,8.00,2.00,1.00
1640,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
1641,CAN,20,1.00,1.00,1.00,10.00,2.00,1.00
1642,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1643,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1644,CAN,20,2.00,1.00,2.00,7.00,1.00,2.00
1645,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
1646,CAN,20,1.00,2.00,2.00,6.00,2.00,1.00
1647,CAN,20,1.00,2.00,1.00,7.00,1.00,2.00
1648,CAN,20,2.00,2.00,1.00,9.00,1.00,2.00
1649,CAN,20,1.00,1.00,1.00,1.00,1.00,2.00
1650,CAN,20,2.00,1.00,2.00,5.00,3.00,2.00
1651,CAN,20,2.00,2.00,1.00,5.00,1.00,1.00
1652,CAN,20,1.00,2.00,1.00,6.00,1.00,2.00
1653,CAN,20,1.00,1.00,2.00,8.00,1.00,1.00
1654,CAN,20,1.00,2.00,2.00,5.00,1.00,2.00
1655,CAN,20,2.00,2.00,2.00,6.00,3.00,2.00
1656,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1657,CAN,20,3.00,2.00,2.00,10.00,1.00,4.00
1658,CAN,20,3.00,2.00,1.00,9.00,1.00,2.00
1659,CAN,20,2.00,3.00,2.00,8.00,2.00,2.00
1660,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1661,CAN,20,2.00,3.00,1.00,8.00,1.00,2.00
1662,CAN,20,1.00,2.00,2.00,5.00,3.00,1.00
1663,CAN,20,2.00,1.00,2.00,5.00,1.00,5.00
1664,CAN,20,2.00,3.00,1.00,8.00,2.00,1.00
1665,CAN,20,2.00,2.00,2.00,6.00,1.00,2.00
1666,CAN,20,2.00,2.00,2.00,7.00,2.00,3.00
1667,CAN,20,2.00,2.00,2.00,5.00,1.00,1.00
1668,CAN,20,1.00,2.00,2.00,1.00,3.00,2.00
1669,CAN,20,2.00,2.00,2.00,6.00,1.00,2.00
1670,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
1671,CAN,20,2.00,2.00,2.00,5.00,2.00,3.00
1672,CAN,20,2.00,2.00,1.00,7.00,2.00,1.00
1673,CAN,20,2.00,2.00,1.00,7.00,1.00,2.00
1674,CAN,20,2.00,2.00,2.00,9.00,1.00,1.00
1675,CAN,20,2.00,1.00,1.00,2.00,2.00,1.00
1676,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
1677,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
1678,CAN,20,2.00,3.00,2.00,10.00,1.00,3.00
1679,CAN,20,1.00,1.00,2.00,5.00,2.00,1.00
1680,CAN,20,2.00,2.00,1.00,8.00,2.00,2.00
1681,CAN,20,2.00,2.00,1.00,8.00,2.00,2.00
1682,CAN,20,3.00,2.00,2.00,8.00,3.00,2.00
1683,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1684,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
1685,CAN,20,1.00,2.00,2.00,10.00,2.00,2.00
1686,CAN,20,1.00,2.00,1.00,9.00,1.00,2.00
1687,CAN,20,2.00,3.00,2.00,5.00,3.00,4.00
1688,CAN,20,3.00,2.00,1.00,8.00,1.00,1.00
1689,CAN,20,2.00,2.00,2.00,8.00,1.00,1.00
1690,CAN,20,2.00,3.00,1.00,10.00,1.00,1.00
1691,CAN,20,2.00,4.00,2.00,10.00,1.00,2.00
1692,CAN,20,1.00,2.00,2.00,9.00,1.00,3.00
1693,CAN,20,3.00,3.00,1.00,9.00,2.00,1.00
1694,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
1695,CAN,20,3.00,2.00,2.00,10.00,1.00,2.00
1696,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1697,CAN,20,3.00,3.00,2.00,10.00,1.00,3.00
1698,CAN,20,2.00,2.00,1.00,7.00,3.00,1.00
1699,CAN,20,1.00,2.00,2.00,10.00,1.00,3.00
1700,CAN,20,1.00,1.00,1.00,10.00,3.00,1.00
1701,CAN,20,1.00,2.00,2.00,7.00,2.00,4.00
1702,CAN,20,2.00,3.00,1.00,5.00,1.00,2.00
1703,CAN,20,1.00,3.00,1.00,10.00,1.00,2.00
1704,CAN,20,1.00,2.00,1.00,1.00,3.00,1.00
1705,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1706,CAN,20,2.00,1.00,2.00,10.00,2.00,1.00
1707,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
1708,CAN,20,2.00,3.00,1.00,2.00,1.00,2.00
1709,CAN,20,1.00,3.00,2.00,10.00,2.00,1.00
1710,CAN,20,1.00,3.00,2.00,1.00,1.00,1.00
1711,CAN,20,1.00,2.00,1.00,10.00,1.00,2.00
1712,CAN,20,1.00,2.00,2.00,6.00,2.00,1.00
1713,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
1714,CAN,20,3.00,2.00,1.00,2.00,2.00,2.00
1715,CAN,20,2.00,1.00,2.00,5.00,1.00,2.00
1716,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
1717,CAN,20,2.00,2.00,1.00,1.00,1.00,1.00
1718,CAN,20,1.00,1.00,1.00,9.00,1.00,1.00
1719,CAN,20,3.00,2.00,2.00,3.00,1.00,1.00
1720,CAN,20,1.00,3.00,2.00,2.00,2.00,2.00
1721,CAN,20,1.00,2.00,1.00,8.00,2.00,2.00
